"Acanthurus tractus (bahianus)","Acanthurus chirurgus","Acanthurus coeruleus","Aetobatus narinari","Alectis ciliaris","Balistes vetula","Calamus pennatula","Canthidermis sufflamen","Caranx crysos","Caranx hippos","Caranx latus","Caranx lugubris","Caranx ruber","Carcharhinus limbatus","Carcharhinus perezii","Cephalopholis cruentata","Cephalopholis fulva","Chaetodon ocellatus","Chaetodon sedentarius","Chaetodon striatus","Decapterus macarellus","Elagatis bipinnulata","Epinephelus adscensionis","Epinephelus guttatus","Epinephelus itajara","Epinephelus striatus","Gerres cinereus","Ginglymostoma cirratum","Gymnothorax moringa","Haemulon plumierii","Holacanthus ciliaris","Holacanthus tricolor","Hypanus americanus","Istiophorus albicans","Lachnolaimus maximus","Lactophrys trigonus","Lactophrys triqueter","Lutjanus analis","Lutjanus apodus","Lutjanus cyanopterus","Lutjanus griseus","Lutjanus jocu","Lutjanus mahogoni","Lutjanus synagris","Microspathodon chrysurus","Mycteroperca interstitialis","Mycteroperca tigris","Mycteroperca venenosa","Negaprion brevirostris","Ocyurus chrysurus","Pomacanthus paru","Pterois volitans","Scarus coelestinus","Scarus iseri","Scarus taeniopterus","Scomberomorus regalis","Seriola rivoliana","Sparisoma aurofrenatum","Sparisoma chrysopterum","Sparisoma radians","Sparisoma rubripinne","Sparisoma viride","Sphyraena barracuda","Trachinotus falcatus","-","YEAR","REGION","LOCATION","SITE NAME","DEPTH ZONE","TRANSECT","sample_code","YEAR_SITE","YEAR_LOCATION","YEAR_REGION"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.866383067486102,0,0,0,3.883829271057364,0,0,0,5.024406698180174,0,0,0,0,0,0,,"2016","Vieques/Culebra","Isla Culebra","Canal Luis Peña","Very Shallow","1","2016Canal Luis Peña1","2016_Canal Luis Peña","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.769791219446616,0,0,0,3.764682417529437,5.351146980192569,0,0,3.66714496196793,0,0,0,1.7011051009599243,0,0,,"2016","Vieques/Culebra","Isla Culebra","Canal Luis Peña","Very Shallow","2","2016Canal Luis Peña2","2016_Canal Luis Peña","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.529856698591778,0,0,0,0,0,0,0,4.841585279495541,0,0,0,3.8747364206421295,0,0,0,4.6659830253846035,0,0,0,0,0,0,,"2016","Vieques/Culebra","Isla Culebra","Canal Luis Peña","Very Shallow","3","2016Canal Luis Peña3","2016_Canal Luis Peña","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.490432508517668,0,0,0,0,0,0,0,6.888246208593912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6312717768418578,4.336113577659476,0,0,4.738914056037687,0,0,0,6.208368673632172,0,0,,"2016","Vieques/Culebra","Isla Culebra","Canal Luis Peña","Very Shallow","4","2016Canal Luis Peña4","2016_Canal Luis Peña","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.409500895508652,0,0,0,3.659965443949294,5.536940488710632,0,0,4.738914056037687,0,0,6.037083020111779,4.097672352314776,0,0,,"2016","Vieques/Culebra","Isla Culebra","Canal Luis Peña","Very Shallow","5","2016Canal Luis Peña5","2016_Canal Luis Peña","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34405525822189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.404657402319363,0,0,0,0,0,0,0,0,0,0,7.337431583005251,0,0,0,5.366489901651086,3.54558628428746,0,0,0,0,0.4054651081081644,0,6.427588176169939,0,0,,"2016","Vieques/Culebra","Isla Culebra","Carlos Rosario","Shallow","1","2016Carlos Rosario1","2016_Carlos Rosario","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.737088293362674,5.248811946644198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.047499829901717,0,0,0,2.930660276810276,5.6550123102867715,0,0,4.439351701293151,0,0,0,5.680309118470559,0,0,,"2016","Vieques/Culebra","Isla Culebra","Carlos Rosario","Shallow","2","2016Carlos Rosario2","2016_Carlos Rosario","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.691874963093735,0,0,0,0,0,0,0,6.617322760853427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.529856698591778,0,0,0,0,0,0,0,6.355221851816356,0,0,0,1.1631508098056809,6.2380902225693955,0,0,4.812184355372417,0,0,0,0,0,0,,"2016","Vieques/Culebra","Isla Culebra","Carlos Rosario","Shallow","3","2016Carlos Rosario3","2016_Carlos Rosario","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246813523680921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.355221851816356,0,0,0,0.8415671856782188,5.546894719119057,0,0,4.439351701293151,0,0,0,2.0014800002101243,0,0,,"2016","Vieques/Culebra","Isla Culebra","Carlos Rosario","Shallow","4","2016Carlos Rosario4","2016_Carlos Rosario","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.806829360392176,0,0,0,0.6312717768418578,4.534962290944595,0,0,5.616007169584166,0,0.4054651081081644,0,6.8577348583574755,0,0,,"2016","Vieques/Culebra","Isla Culebra","Carlos Rosario","Shallow","5","2016Carlos Rosario5","2016_Carlos Rosario","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.277959290963087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4226886163927714,0,0,4.531523645819793,0,0,0,0.4946962418361071,0,0,,"2016","Vieques/Culebra","Isla Culebra","Dakiti","Intermediate","1","2016Dakiti1","2016_Dakiti","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.884391567522005,0,0,0,0,0,0,0,0,0,,"2016","Vieques/Culebra","Isla Culebra","Dakiti","Intermediate","2","2016Dakiti2","2016_Dakiti","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.779291546216706,0,0,0,2.217027204632399,0,0,0,6.3657829262193095,0,0,,"2016","Vieques/Culebra","Isla Culebra","Dakiti","Intermediate","3","2016Dakiti3","2016_Dakiti","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9050881545350582,0,0,0,4.337813479997556,0,0,0,6.242262175204008,0,0,,"2016","Vieques/Culebra","Isla Culebra","Dakiti","Intermediate","4","2016Dakiti4","2016_Dakiti","2016_Isla Culebra","2016_Vieques/Culebra"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.490432508517668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123903364463645,0,6.072237757130464,0,0,0,4.970091038780675,0,0,0,5.680309118470559,0,0,,"2016","Vieques/Culebra","Isla Culebra","Dakiti","Intermediate","5","2016Dakiti5","2016_Dakiti","2016_Isla Culebra","2016_Vieques/Culebra"
2.458733775483977,2.327277705584417,4.014218517742815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.170888478512505,0,0,0,0,0,0,0,0,0,0,0,0,2.97756830292632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6254070311583626,3.0717669598299886,0,0,0.5538851132264376,0,0,0,2.614471854142644,0,0,,"2018","Vieques/Culebra","Isla Culebra","Canal Luis Peña","Very Shallow","1","2018Canal Luis Peña1","2018_Canal Luis Peña","2018_Isla Culebra","2018_Vieques/Culebra"
