"hurr_sum","dhw_mean","dhw_sd","sst_mean","sst_sd","k490_mean","k490_sd","prod_mean","prod_sd","rain_mean","rain_sd","6_depth","9_reef","11_het_hab","11_het_typ","12_nursery","14_pop2000","14_pop2005","14_pop2010","14_pop2015","14_pop2020","15_margin","8_fsas","16_slope","23_watpol","18_river","22_inorpol","13_conlob","13_conyel","7_mpa","-","YEAR","REGION"
0,0.22063164007788746,0.377559327856727,27.780162128924264,0.876237124720039,0.038595012297444865,0.011069415628493128,356.66621468405907,111.1430794510795,0.23352245574258873,1.4350993261922615,-22.909975127182044,34.61359392518703,3.9052369077306732,10.678304239401497,7.2289008104738155,242611.33270773067,246583.62690598503,251507.02071072318,257433.6681254364,264426.39008678304,41.61275458354115,11.875520965087281,2.6198267082294264,12.24438902743142,151.7127435511222,0.5023467256857855,0.025053521197007482,0.02979118204488778,13.046192349127182,,2003,"USVI-St. Croix"
0,0.14956633089735993,0.26974245245474887,27.689277174270853,0.9888466241134769,0.0393680811111653,0.01061482662872602,352.5875710486722,64.8419250048024,0.3089488713867404,1.8983020946216171,-22.389638619277108,34.062384795180726,3.932530120481928,10.759036144578314,7.290080279518072,242707.12586072288,246683.64842409638,251611.76403084336,257543.67460891567,264542.25666987954,41.62265830361446,12.448073265060241,2.596820987951807,12.168674698795181,151.64213031566265,0.5144412626506024,0.025265115662650602,0.02970166746987952,13.196250103614458,,2004,"USVI-St. Croix"
0,2.7091306381556968,4.094520076337404,28.130637669714183,1.4064331080274568,0.03779308303257196,0.0076316724414312465,288.1407371172513,37.1040225072431,0.2161421138707712,1.2311575141000068,-21.795343740576495,35.358324791574276,4.0266075388026605,11.0509977827051,8.117438410199556,242427.39159423503,246411.5754871397,251349.2432780488,257292.76606563193,264305.2219829268,41.57999962749446,12.728392962305987,2.3869429711751664,11.995565410199557,151.2971989578714,0.47836632594235035,0.024506257206208425,0.029618647450110867,11.607393388026608,,2005,"USVI-St. Croix"
0,0.887793796391286,1.4390609686216707,27.93156013517591,1.102511489719413,0.04072418110964207,0.007152397550442889,324.5327116244368,56.010940877487734,0.4180699346400821,2.1694611534723127,-21.542290808370044,35.34788218502203,4.037444933920705,11.083700440528634,8.108690707048458,242257.0054889868,246248.54660110132,251194.7665277533,257148.15555198237,264171.93096453743,41.508757365638765,13.054118914096916,2.3662277973568284,11.58590308370044,151.56607902202643,0.46020425550660793,0.023584138766519824,0.02958437444933921,11.421398046255506,,2006,"USVI-St. Croix"
0,0.16662076038385468,0.2793933573998218,27.903317192879644,0.9591921958217746,0.03652206662446416,0.007334847580837164,314.020389471887,64.55654298951319,0.49712181144513223,2.370787187230478,-23.851871727272727,35.59357202941177,3.842245989304813,10.366310160427808,6.497233887700535,242075.74551524065,246044.48205026737,250964.06983074866,256886.65397834225,263875.0434061497,41.58733827807487,11.17290695721925,2.7356205347593585,11.925133689839573,152.22414155347593,0.4633931898395722,0.023459877005347594,0.02999627540106952,13.379214767379679,,2007,"USVI-St. Croix"
1,0.25805934841253375,0.4597162911371406,27.55142885799267,1.178198476875301,0.03593462477501978,0.007090842671665091,305.0383657624449,54.998865295098874,0.4394633636738258,2.1254969885903825,-22.993924116455695,34.79850095443038,3.9037974683544303,10.653164556962025,7.0725904556962025,242481.81838202532,246459.94764101267,251390.14167392405,257324.6505334177,264326.4074524051,41.64869168354431,11.872042625316455,2.6325840759493673,11.822784810126583,151.80029613670885,0.46590390126582276,0.024214501265822783,0.029816245569620252,12.707360569620253,,2008,"USVI-St. Croix"
0,0.2043300443848389,0.36831417008499845,27.662568956157997,1.2913313034100473,0.04049849584115316,0.00953015843443671,394.07305804047365,169.1263268108866,0.39615345872745156,1.9567375597970305,-22.408857874125875,35.89373068531469,3.9906759906759905,10.815850815850816,7.443445710955711,242106.05546480187,246089.341411655,251026.1017923077,256968.71824475523,263980.2797013986,41.674454505827505,12.359587850815851,2.4889909324009323,11.678321678321678,151.45238482051283,0.44071049184149186,0.023500708624708624,0.02976255944055944,11.864014610722611,,2009,"USVI-St. Croix"
0,1.5335765746176704,2.3974424550923508,28.295645067768355,0.9533781375188627,0.04161931272306654,0.012331989268776123,390.0645624453159,165.1711423327359,0.3689318950405233,1.8877857022389675,-23.87169319047619,35.55014537830688,3.8386243386243386,10.38888888888889,6.706227235449735,242157.3663021164,246120.43412195766,251033.45396825398,256948.48191640212,263928.22279179894,41.48131767989418,11.125373343915344,2.7029985978835978,12.380952380952381,152.27571882275132,0.5030293306878307,0.024485481481481483,0.02996220105820106,13.68113346031746,,2010,"USVI-St. Croix"
0,0.09393946440899677,0.16904383623456826,27.82265608081102,1.2192755275755214,0.038899068959904894,0.00814307076470468,313.28512658238094,32.15385559720191,0.37683636643167034,2.2329519581288717,-23.79098150397878,35.339981098143234,3.8514588859416445,10.381962864721485,6.448103814323607,242196.8649490716,246167.83567745358,251089.86311671088,257015.1118530504,264006.41326976125,41.653230591511935,11.347317562334217,2.7314268700265254,11.909814323607428,152.06245651458886,0.4620415464190981,0.024073549071618038,0.029959283819628646,13.373414854111406,,2011,"USVI-St. Croix"
0,0.2428801409260857,0.40974988084840386,27.856849511072763,1.106865793278353,0.036323276204351315,0.007305061076167964,297.89656469110855,71.9939517168073,0.32019153640953407,1.7613772337050106,-23.749736910526316,35.3858927,3.844736842105263,10.397368421052631,6.67126702368421,242218.82888842106,246181.556205,251094.13542236842,257008.6119618421,263987.6781973684,41.550383918421055,11.187616505263158,2.720531263157895,12.368421052631579,152.12505823947367,0.5018896026315789,0.02435717894736842,0.029966984210526317,13.726163236842105,,2012,"USVI-St. Croix"
0,0.13755537290715372,0.24359803933267993,27.690969619482495,1.054584160757803,0.0419447986484482,0.008866917932615912,341.1108797257034,75.46294959300756,0.3107942423938326,1.462103341893317,-21.723111173333333,35.18182756,4.0377777777777775,11.046666666666667,7.904324368888889,242461.08273911112,246451.9344377778,251397.2033631111,257349.35222177778,264371.5660037778,41.724243737777776,12.917895162222223,2.4100572000000002,11.6,151.11635804666668,0.44397286444444445,0.024161195555555556,0.02961544,11.344985266666667,,2013,"USVI-St. Croix"
0,0,0,27.629294553319788,0.9511142666603758,0.034439660988753486,0.007593863435367741,290.5615069223553,40.64075856221307,0.635460001767746,3.1464355352192697,-22.174401976076556,32.96315887320574,3.930622009569378,10.44976076555024,6.5495320645933015,243079.2622839713,247013.94214617225,251893.7212124402,257770.16597129186,264705.4096086124,42.31340451913876,11.790471806220095,2.6606694976076555,12.15311004784689,150.04858353349283,0.5303223636363636,0.022963014354066984,0.02997894019138756,14.950546375598087,,2014,"USVI-St. Croix"
0,0.4169235183257855,0.733906718227368,27.775860650895897,0.980212468048085,0.03873194769282888,0.007913149957459793,314.6692655851872,38.19790336184057,0.6990880275748361,3.3566572372362624,-20.682340917864476,33.40838067967146,4.082135523613963,11.041067761806982,7.933182921971253,243102.7920958932,247061.58058336755,251969.58288336755,257878.74321355237,264851.6408952772,42.179115453798765,13.083624273100616,2.34661363449692,11.848049281314168,149.69306386036962,0.5053941478439425,0.023398188911704313,0.029650946611909652,12.77997369815195,,2015,"USVI-St. Croix"
